,PLAYER_ID,BBallRefUrl,Url,Name,Season,Offensive Position,Defensive Position,Archetype
0,201166,http://www.basketball-reference.com/players/b/brookaa01.html,http://basketball.realgm.com/player/Aaron-Brooks/Summary/53,Aaron Brooks,2014,Ball-Handler,Guard,Attacking BH
1,201166,http://www.basketball-reference.com/players/b/brookaa01.html,http://basketball.realgm.com/player/Aaron-Brooks/Summary/53,Aaron Brooks,2015,Ball-Handler,Guard,Attacking BH
2,201166,http://www.basketball-reference.com/players/b/brookaa01.html,http://basketball.realgm.com/player/Aaron-Brooks/Summary/53,Aaron Brooks,2016,Ball-Handler,Guard,Perimeter BH
3,201166,http://www.basketball-reference.com/players/b/brookaa01.html,http://basketball.realgm.com/player/Aaron-Brooks/Summary/53,Aaron Brooks,2017,Ball-Handler,Guard,Perimeter BH
4,203932,http://www.basketball-reference.com/players/g/gordoaa01.html,http://basketball.realgm.com/player/Aaron-Gordon/Summary/24308,Aaron Gordon,2015,Wing,Forward,Slashing Wing
5,203932,http://www.basketball-reference.com/players/g/gordoaa01.html,http://basketball.realgm.com/player/Aaron-Gordon/Summary/24308,Aaron Gordon,2016,Big,Forward,Shooting Big
6,203932,http://www.basketball-reference.com/players/g/gordoaa01.html,http://basketball.realgm.com/player/Aaron-Gordon/Summary/24308,Aaron Gordon,2017,Wing,Forward,Slashing Wing
7,201189,http://www.basketball-reference.com/players/g/grayaa01.html,http://basketball.realgm.com/player/Aaron-Gray/Summary/11,Aaron Gray,2014,Big,Interior,Diving Big
8,1626151,http://www.basketball-reference.com/players/h/harriaa01.html,http://basketball.realgm.com/player/Aaron-Harrison/Summary/24309,Aaron Harrison,2016,Wing,Forward,Shooting Wing
9,203940,http://www.basketball-reference.com/players/p/paynead01.html,http://basketball.realgm.com/player/Adreian-Payne/Summary/9303,Adreian Payne,2015,Big,Interior,Shooting Big
10,203940,http://www.basketball-reference.com/players/p/paynead01.html,http://basketball.realgm.com/player/Adreian-Payne/Summary/9303,Adreian Payne,2016,Big,Interior,Shooting Big
11,203940,http://www.basketball-reference.com/players/p/paynead01.html,http://basketball.realgm.com/player/Adreian-Payne/Summary/9303,Adreian Payne,2017,Big,Interior,Shooting Big
12,1733,http://www.basketball-reference.com/players/h/harrial01.html,http://basketball.realgm.com/player/Al-Harrington/Summary/580,Al Harrington,2014,Big,Forward,Shooting Big
13,201143,http://www.basketball-reference.com/players/h/horfoal01.html,http://basketball.realgm.com/player/Al-Horford/Summary/35,Al Horford,2014,Big,Interior,Shooting Big
14,201143,http://www.basketball-reference.com/players/h/horfoal01.html,http://basketball.realgm.com/player/Al-Horford/Summary/35,Al Horford,2015,Big,Interior,Shooting Big
15,201143,http://www.basketball-reference.com/players/h/horfoal01.html,http://basketball.realgm.com/player/Al-Horford/Summary/35,Al Horford,2016,Big,Interior,Shooting Big
16,201143,http://www.basketball-reference.com/players/h/horfoal01.html,http://basketball.realgm.com/player/Al-Horford/Summary/35,Al Horford,2017,Big,Interior,Shooting Big
17,2744,http://www.basketball-reference.com/players/j/jeffeal01.html,http://basketball.realgm.com/player/Al-Jefferson/Summary/384,Al Jefferson,2014,Big,Interior,Go-To Big
18,2744,http://www.basketball-reference.com/players/j/jeffeal01.html,http://basketball.realgm.com/player/Al-Jefferson/Summary/384,Al Jefferson,2015,Big,Interior,Go-To Big
19,2744,http://www.basketball-reference.com/players/j/jeffeal01.html,http://basketball.realgm.com/player/Al-Jefferson/Summary/384,Al Jefferson,2016,Big,Interior,Go-To Big
20,2744,http://www.basketball-reference.com/players/j/jeffeal01.html,http://basketball.realgm.com/player/Al-Jefferson/Summary/384,Al Jefferson,2017,Big,Interior,Go-To Big
21,202329,http://www.basketball-reference.com/players/a/aminual01.html,http://basketball.realgm.com/player/Al-Farouq-Aminu/Summary/2180,Al-Farouq Aminu,2014,Wing,Forward,Slashing Wing
22,202329,http://www.basketball-reference.com/players/a/aminual01.html,http://basketball.realgm.com/player/Al-Farouq-Aminu/Summary/2180,Al-Farouq Aminu,2015,Wing,Forward,Slashing Wing
23,202329,http://www.basketball-reference.com/players/a/aminual01.html,http://basketball.realgm.com/player/Al-Farouq-Aminu/Summary/2180,Al-Farouq Aminu,2016,Wing,Forward,Slashing Wing
24,202329,http://www.basketball-reference.com/players/a/aminual01.html,http://basketball.realgm.com/player/Al-Farouq-Aminu/Summary/2180,Al-Farouq Aminu,2017,Wing,Interior,Slashing Wing
25,101187,http://www.basketball-reference.com/players/a/anderal01.html,http://basketball.realgm.com/player/Alan-Anderson/Summary/939,Alan Anderson,2014,Wing,Forward,Shooting Wing
26,101187,http://www.basketball-reference.com/players/a/anderal01.html,http://basketball.realgm.com/player/Alan-Anderson/Summary/939,Alan Anderson,2015,Wing,Forward,Utility Wing
27,101187,http://www.basketball-reference.com/players/a/anderal01.html,http://basketball.realgm.com/player/Alan-Anderson/Summary/939,Alan Anderson,2016,Wing,Forward,Shooting Wing
28,101187,http://www.basketball-reference.com/players/a/anderal01.html,http://basketball.realgm.com/player/Alan-Anderson/Summary/939,Alan Anderson,2017,Wing,Forward,Shooting Wing
29,1626210,http://www.basketball-reference.com/players/w/willial03.html,http://basketball.realgm.com/player/Alan-Williams/Summary/31153,Alan Williams,2016,Big,Interior,Diving Big
30,1626210,http://www.basketball-reference.com/players/w/willial03.html,http://basketball.realgm.com/player/Alan-Williams/Summary/31153,Alan Williams,2017,Big,Interior,Diving Big
31,202692,http://www.basketball-reference.com/players/b/burksal01.html,http://basketball.realgm.com/player/Alec-Burks/Summary/4169,Alec Burks,2014,Wing,Guard,Slashing Wing
32,202692,http://www.basketball-reference.com/players/b/burksal01.html,http://basketball.realgm.com/player/Alec-Burks/Summary/4169,Alec Burks,2015,Wing,Guard,Slashing Wing
33,202692,http://www.basketball-reference.com/players/b/burksal01.html,http://basketball.realgm.com/player/Alec-Burks/Summary/4169,Alec Burks,2016,Wing,Guard,Slashing Wing
34,202692,http://www.basketball-reference.com/players/b/burksal01.html,http://basketball.realgm.com/player/Alec-Burks/Summary/4169,Alec Burks,2017,Wing,Guard,Slashing Wing
35,203518,http://www.basketball-reference.com/players/a/abrinal01.html,http://basketball.realgm.com/player/Alex-Abrines/Summary/26575,Alex Abrines,2017,Wing,Guard,Shooting Wing
36,203458,http://www.basketball-reference.com/players/l/lenal01.html,http://basketball.realgm.com/player/Alex-Len/Summary/26866,Alex Len,2014,Big,Interior,Diving Big
37,203458,http://www.basketball-reference.com/players/l/lenal01.html,http://basketball.realgm.com/player/Alex-Len/Summary/26866,Alex Len,2015,Big,Interior,Diving Big
38,203458,http://www.basketball-reference.com/players/l/lenal01.html,http://basketball.realgm.com/player/Alex-Len/Summary/26866,Alex Len,2016,Big,Interior,Diving Big
39,203458,http://www.basketball-reference.com/players/l/lenal01.html,http://basketball.realgm.com/player/Alex-Len/Summary/26866,Alex Len,2017,Big,Interior,Diving Big
40,1627816,http://www.basketball-reference.com/players/p/poythal01.html,http://basketball.realgm.com/player/Alex-Poythress/Summary/24266,Alex Poythress,2017,Big,Forward,Shooting Big
41,203144,http://www.basketball-reference.com/players/s/shvedal01.html,http://basketball.realgm.com/player/Alexey-Shved/Summary/2320,Alexey Shved,2014,Wing,Guard,Slashing Wing
42,203144,http://www.basketball-reference.com/players/s/shvedal01.html,http://basketball.realgm.com/player/Alexey-Shved/Summary/2320,Alexey Shved,2015,Ball-Handler,Guard,Attacking BH
43,201582,http://www.basketball-reference.com/players/a/ajincal01.html,http://basketball.realgm.com/player/Alexis-Ajinca/Summary/775,Alexis Ajinca,2014,Big,Interior,Diving Big
44,201582,http://www.basketball-reference.com/players/a/ajincal01.html,http://basketball.realgm.com/player/Alexis-Ajinca/Summary/775,Alexis Ajinca,2015,Big,Interior,Go-To Big
45,201582,http://www.basketball-reference.com/players/a/ajincal01.html,http://basketball.realgm.com/player/Alexis-Ajinca/Summary/775,Alexis Ajinca,2016,Big,Interior,Shooting Big
46,201582,http://www.basketball-reference.com/players/a/ajincal01.html,http://basketball.realgm.com/player/Alexis-Ajinca/Summary/775,Alexis Ajinca,2017,Big,Interior,Shooting Big
47,203459,http://www.basketball-reference.com/players/c/crabbal01.html,http://basketball.realgm.com/player/Allen-Crabbe/Summary/9300,Allen Crabbe,2014,Wing,Forward,Shooting Wing
48,203459,http://www.basketball-reference.com/players/c/crabbal01.html,http://basketball.realgm.com/player/Allen-Crabbe/Summary/9300,Allen Crabbe,2015,Wing,Forward,Shooting Wing
49,203459,http://www.basketball-reference.com/players/c/crabbal01.html,http://basketball.realgm.com/player/Allen-Crabbe/Summary/9300,Allen Crabbe,2016,Wing,Forward,Shooting Wing
50,203459,http://www.basketball-reference.com/players/c/crabbal01.html,http://basketball.realgm.com/player/Allen-Crabbe/Summary/9300,Allen Crabbe,2017,Wing,Forward,Shooting Wing
51,202087,http://www.basketball-reference.com/players/g/geeal01.html,http://basketball.realgm.com/player/Alonzo-Gee/Summary/1657,Alonzo Gee,2014,Wing,Forward,Slashing Wing
52,202087,http://www.basketball-reference.com/players/g/geeal01.html,http://basketball.realgm.com/player/Alonzo-Gee/Summary/1657,Alonzo Gee,2015,Wing,Forward,Slashing Wing
53,202087,http://www.basketball-reference.com/players/g/geeal01.html,http://basketball.realgm.com/player/Alonzo-Gee/Summary/1657,Alonzo Gee,2016,Wing,Forward,Slashing Wing
54,202087,http://www.basketball-reference.com/players/g/geeal01.html,http://basketball.realgm.com/player/Alonzo-Gee/Summary/1657,Alonzo Gee,2017,Wing,Forward,Slashing Wing
55,2405,http://www.basketball-reference.com/players/s/stoudam01.html,http://basketball.realgm.com/player/Amare-Stoudemire/Summary/437,Amar'e Stoudemire,2014,Big,Interior,Diving Big
56,2405,http://www.basketball-reference.com/players/s/stoudam01.html,http://basketball.realgm.com/player/Amare-Stoudemire/Summary/437,Amar'e Stoudemire,2015,Big,Interior,Diving Big
57,2405,http://www.basketball-reference.com/players/s/stoudam01.html,http://basketball.realgm.com/player/Amare-Stoudemire/Summary/437,Amar'e Stoudemire,2016,Big,Interior,Diving Big
58,101161,http://www.basketball-reference.com/players/j/johnsam01.html,http://basketball.realgm.com/player/Amir-Johnson/Summary/147,Amir Johnson,2014,Big,Interior,Diving Big
59,101161,http://www.basketball-reference.com/players/j/johnsam01.html,http://basketball.realgm.com/player/Amir-Johnson/Summary/147,Amir Johnson,2015,Big,Interior,Diving Big
60,101161,http://www.basketball-reference.com/players/j/johnsam01.html,http://basketball.realgm.com/player/Amir-Johnson/Summary/147,Amir Johnson,2016,Big,Interior,Diving Big
61,101161,http://www.basketball-reference.com/players/j/johnsam01.html,http://basketball.realgm.com/player/Amir-Johnson/Summary/147,Amir Johnson,2017,Big,Interior,Diving Big
62,2760,http://www.basketball-reference.com/players/v/varejan01.html,http://basketball.realgm.com/player/Anderson-Varejao/Summary/251,Anderson Varejao,2014,Big,Interior,Shooting Big
63,2760,http://www.basketball-reference.com/players/v/varejan01.html,http://basketball.realgm.com/player/Anderson-Varejao/Summary/251,Anderson Varejao,2015,Big,Interior,Diving Big
64,2760,http://www.basketball-reference.com/players/v/varejan01.html,http://basketball.realgm.com/player/Anderson-Varejao/Summary/251,Anderson Varejao,2016,Big,Interior,Shooting Big
65,2760,http://www.basketball-reference.com/players/v/varejan01.html,http://basketball.realgm.com/player/Anderson-Varejao/Summary/251,Anderson Varejao,2017,Big,Interior,Diving Big
66,101154,http://www.basketball-reference.com/players/b/blatcan01.html,http://basketball.realgm.com/player/Andray-Blatche/Summary/139,Andray Blatche,2014,Big,Interior,Go-To Big
67,203083,http://www.basketball-reference.com/players/d/drumman01.html,http://basketball.realgm.com/player/Andre-Drummond/Summary/24241,Andre Drummond,2014,Big,Interior,Diving Big
68,203083,http://www.basketball-reference.com/players/d/drumman01.html,http://basketball.realgm.com/player/Andre-Drummond/Summary/24241,Andre Drummond,2015,Big,Interior,Diving Big
69,203083,http://www.basketball-reference.com/players/d/drumman01.html,http://basketball.realgm.com/player/Andre-Drummond/Summary/24241,Andre Drummond,2016,Big,Interior,Diving Big
70,203083,http://www.basketball-reference.com/players/d/drumman01.html,http://basketball.realgm.com/player/Andre-Drummond/Summary/24241,Andre Drummond,2017,Big,Interior,Diving Big
71,2738,http://www.basketball-reference.com/players/i/iguodan01.html,http://basketball.realgm.com/player/Andre-Iguodala/Summary/379,Andre Iguodala,2014,Wing,Forward,Utility Wing
72,2738,http://www.basketball-reference.com/players/i/iguodan01.html,http://basketball.realgm.com/player/Andre-Iguodala/Summary/379,Andre Iguodala,2015,Wing,Forward,Utility Wing
73,2738,http://www.basketball-reference.com/players/i/iguodan01.html,http://basketball.realgm.com/player/Andre-Iguodala/Summary/379,Andre Iguodala,2016,Wing,Guard,Utility Wing
74,2738,http://www.basketball-reference.com/players/i/iguodan01.html,http://basketball.realgm.com/player/Andre-Iguodala/Summary/379,Andre Iguodala,2017,Wing,Guard,Utility Wing
75,1889,http://www.basketball-reference.com/players/m/millean02.html,http://basketball.realgm.com/player/Andre-Miller/Summary/545,Andre Miller,2014,Ball-Handler,Guard,Attacking BH
76,1889,http://www.basketball-reference.com/players/m/millean02.html,http://basketball.realgm.com/player/Andre-Miller/Summary/545,Andre Miller,2015,Ball-Handler,Guard,Attacking BH
77,1889,http://www.basketball-reference.com/players/m/millean02.html,http://basketball.realgm.com/player/Andre-Miller/Summary/545,Andre Miller,2016,Ball-Handler,Guard,Attacking BH
78,203460,http://www.basketball-reference.com/players/r/roberan03.html,http://basketball.realgm.com/player/Andre-Roberson/Summary/23283,Andre Roberson,2014,Wing,Guard,Slashing Wing
79,203460,http://www.basketball-reference.com/players/r/roberan03.html,http://basketball.realgm.com/player/Andre-Roberson/Summary/23283,Andre Roberson,2015,Wing,Guard,Slashing Wing
80,203460,http://www.basketball-reference.com/players/r/roberan03.html,http://basketball.realgm.com/player/Andre-Roberson/Summary/23283,Andre Roberson,2016,Wing,Forward,Slashing Wing
81,203460,http://www.basketball-reference.com/players/r/roberan03.html,http://basketball.realgm.com/player/Andre-Roberson/Summary/23283,Andre Roberson,2017,Wing,Guard,Slashing Wing
82,200745,http://www.basketball-reference.com/players/b/bargnan01.html,http://basketball.realgm.com/player/Andrea-Bargnani/Summary/65,Andrea Bargnani,2014,Big,Forward,Shooting Big
83,200745,http://www.basketball-reference.com/players/b/bargnan01.html,http://basketball.realgm.com/player/Andrea-Bargnani/Summary/65,Andrea Bargnani,2015,Big,Interior,Shooting Big
84,200745,http://www.basketball-reference.com/players/b/bargnan01.html,http://basketball.realgm.com/player/Andrea-Bargnani/Summary/65,Andrea Bargnani,2016,Big,Forward,Shooting Big
85,1905,http://www.basketball-reference.com/players/k/kirilan01.html,http://basketball.realgm.com/player/Andrei-Kirilenko/Summary/551,Andrei Kirilenko,2014,Big,Forward,Diving Big
86,101106,http://www.basketball-reference.com/players/b/bogutan01.html,http://basketball.realgm.com/player/Andrew-Bogut/Summary/58,Andrew Bogut,2014,Big,Interior,Diving Big
87,101106,http://www.basketball-reference.com/players/b/bogutan01.html,http://basketball.realgm.com/player/Andrew-Bogut/Summary/58,Andrew Bogut,2015,Big,Interior,Diving Big
88,101106,http://www.basketball-reference.com/players/b/bogutan01.html,http://basketball.realgm.com/player/Andrew-Bogut/Summary/58,Andrew Bogut,2016,Big,Interior,Diving Big
89,101106,http://www.basketball-reference.com/players/b/bogutan01.html,http://basketball.realgm.com/player/Andrew-Bogut/Summary/58,Andrew Bogut,2017,Big,Interior,Diving Big
90,101115,http://www.basketball-reference.com/players/b/bynuman01.html,http://basketball.realgm.com/player/Andrew-Bynum/Summary/356,Andrew Bynum,2014,Big,Interior,Go-To Big
91,1626150,http://www.basketball-reference.com/players/h/harrian01.html,http://basketball.realgm.com/player/Andrew-Harrison/Summary/24306,Andrew Harrison,2017,Ball-Handler,Forward,Perimeter BH
92,203094,http://www.basketball-reference.com/players/n/nichoan01.html,http://basketball.realgm.com/player/Andrew-Nicholson/Summary/10813,Andrew Nicholson,2014,Big,Interior,Shooting Big
93,203094,http://www.basketball-reference.com/players/n/nichoan01.html,http://basketball.realgm.com/player/Andrew-Nicholson/Summary/10813,Andrew Nicholson,2015,Big,Interior,Shooting Big
94,203094,http://www.basketball-reference.com/players/n/nichoan01.html,http://basketball.realgm.com/player/Andrew-Nicholson/Summary/10813,Andrew Nicholson,2016,Big,Interior,Shooting Big
95,203094,http://www.basketball-reference.com/players/n/nichoan01.html,http://basketball.realgm.com/player/Andrew-Nicholson/Summary/10813,Andrew Nicholson,2017,Big,Interior,Shooting Big
96,203952,http://www.basketball-reference.com/players/w/wiggian01.html,http://basketball.realgm.com/player/Andrew-Wiggins/Summary/24682,Andrew Wiggins,2015,Wing,Forward,Slashing Wing
97,203952,http://www.basketball-reference.com/players/w/wiggian01.html,http://basketball.realgm.com/player/Andrew-Wiggins/Summary/24682,Andrew Wiggins,2016,Wing,Forward,Slashing Wing
98,203952,http://www.basketball-reference.com/players/w/wiggian01.html,http://basketball.realgm.com/player/Andrew-Wiggins/Summary/24682,Andrew Wiggins,2017,Wing,Forward,Slashing Wing
99,1712,http://www.basketball-reference.com/players/j/jamisan01.html,http://basketball.realgm.com/player/Antawn-Jamison/Summary/221,Antawn Jamison,2014,Big,Interior,Shooting Big
100,203461,http://www.basketball-reference.com/players/b/bennean01.html,http://basketball.realgm.com/player/Anthony-Bennett/Summary/24660,Anthony Bennett,2014,Big,Forward,Shooting Big
101,203461,http://www.basketball-reference.com/players/b/bennean01.html,http://basketball.realgm.com/player/Anthony-Bennett/Summary/24660,Anthony Bennett,2015,Big,Interior,Shooting Big
102,203461,http://www.basketball-reference.com/players/b/bennean01.html,http://basketball.realgm.com/player/Anthony-Bennett/Summary/24660,Anthony Bennett,2016,Big,Forward,Shooting Big
103,203461,http://www.basketball-reference.com/players/b/bennean01.html,http://basketball.realgm.com/player/Anthony-Bennett/Summary/24660,Anthony Bennett,2017,Big,Interior,Shooting Big
104,1626148,http://www.basketball-reference.com/players/b/brownan02.html,http://basketball.realgm.com/player/Anthony-Brown/Summary/6998,Anthony Brown,2016,Wing,Forward,Shooting Wing
105,1626148,http://www.basketball-reference.com/players/b/brownan02.html,http://basketball.realgm.com/player/Anthony-Brown/Summary/6998,Anthony Brown,2017,Wing,Forward,Shooting Wing
106,203076,http://www.basketball-reference.com/players/d/davisan02.html,http://basketball.realgm.com/player/Anthony-Davis/Summary/13305,Anthony Davis,2014,Big,Interior,Go-To Big
107,203076,http://www.basketball-reference.com/players/d/davisan02.html,http://basketball.realgm.com/player/Anthony-Davis/Summary/13305,Anthony Davis,2015,Big,Interior,Go-To Big
108,203076,http://www.basketball-reference.com/players/d/davisan02.html,http://basketball.realgm.com/player/Anthony-Davis/Summary/13305,Anthony Davis,2016,Big,Interior,Go-To Big
109,203076,http://www.basketball-reference.com/players/d/davisan02.html,http://basketball.realgm.com/player/Anthony-Davis/Summary/13305,Anthony Davis,2017,Big,Interior,Go-To Big
110,201627,http://www.basketball-reference.com/players/m/morroan01.html,http://basketball.realgm.com/player/Anthony-Morrow/Summary/864,Anthony Morrow,2014,Wing,Guard,Shooting Wing
111,201627,http://www.basketball-reference.com/players/m/morroan01.html,http://basketball.realgm.com/player/Anthony-Morrow/Summary/864,Anthony Morrow,2015,Wing,Guard,Shooting Wing
112,201627,http://www.basketball-reference.com/players/m/morroan01.html,http://basketball.realgm.com/player/Anthony-Morrow/Summary/864,Anthony Morrow,2016,Wing,Guard,Shooting Wing
113,201627,http://www.basketball-reference.com/players/m/morroan01.html,http://basketball.realgm.com/player/Anthony-Morrow/Summary/864,Anthony Morrow,2017,Wing,Guard,Shooting Wing
114,201576,http://www.basketball-reference.com/players/r/randoan01.html,http://basketball.realgm.com/player/Anthony-Randolph/Summary/768,Anthony Randolph,2014,Big,Interior,Shooting Big
115,201229,http://www.basketball-reference.com/players/t/tollian01.html,http://basketball.realgm.com/player/Anthony-Tolliver/Summary/328,Anthony Tolliver,2014,Wing,Forward,Shooting Wing
116,201229,http://www.basketball-reference.com/players/t/tollian01.html,http://basketball.realgm.com/player/Anthony-Tolliver/Summary/328,Anthony Tolliver,2015,Big,Interior,Shooting Big
117,201229,http://www.basketball-reference.com/players/t/tollian01.html,http://basketball.realgm.com/player/Anthony-Tolliver/Summary/328,Anthony Tolliver,2016,Big,Forward,Shooting Big
118,201229,http://www.basketball-reference.com/players/t/tollian01.html,http://basketball.realgm.com/player/Anthony-Tolliver/Summary/328,Anthony Tolliver,2017,Big,Interior,Shooting Big
119,203462,http://www.basketball-reference.com/players/g/goodwar01.html,http://basketball.realgm.com/player/Archie-Goodwin/Summary/24257,Archie Goodwin,2014,Wing,Guard,Slashing Wing
120,203462,http://www.basketball-reference.com/players/g/goodwar01.html,http://basketball.realgm.com/player/Archie-Goodwin/Summary/24257,Archie Goodwin,2015,Ball-Handler,Guard,Attacking BH
121,203462,http://www.basketball-reference.com/players/g/goodwar01.html,http://basketball.realgm.com/player/Archie-Goodwin/Summary/24257,Archie Goodwin,2016,Ball-Handler,Guard,Attacking BH
122,203462,http://www.basketball-reference.com/players/g/goodwar01.html,http://basketball.realgm.com/player/Archie-Goodwin/Summary/24257,Archie Goodwin,2017,Ball-Handler,Guard,Attacking BH
123,202620,http://www.basketball-reference.com/players/o/onuakar01.html,http://basketball.realgm.com/player/Arinze-Onuaku/Summary/2316,Arinze Onuaku,2015,Big,Interior,Diving Big
124,203102,http://www.basketball-reference.com/players/m/moultar01.html,http://basketball.realgm.com/player/Arnett-Moultrie/Summary/8265,Arnett Moultrie,2014,Big,Interior,Shooting Big
125,203382,http://www.basketball-reference.com/players/b/baynear01.html,http://basketball.realgm.com/player/Aron-Baynes/Summary/1790,Aron Baynes,2014,Big,Interior,Diving Big
126,203382,http://www.basketball-reference.com/players/b/baynear01.html,http://basketball.realgm.com/player/Aron-Baynes/Summary/1790,Aron Baynes,2015,Big,Interior,Diving Big
127,203382,http://www.basketball-reference.com/players/b/baynear01.html,http://basketball.realgm.com/player/Aron-Baynes/Summary/1790,Aron Baynes,2016,Big,Interior,Diving Big
128,203382,http://www.basketball-reference.com/players/b/baynear01.html,http://basketball.realgm.com/player/Aron-Baynes/Summary/1790,Aron Baynes,2017,Big,Interior,Diving Big
129,201167,http://www.basketball-reference.com/players/a/afflaar01.html,http://basketball.realgm.com/player/Arron-Afflalo/Summary/54,Arron Afflalo,2014,Wing,Guard,Scoring Wing
130,201167,http://www.basketball-reference.com/players/a/afflaar01.html,http://basketball.realgm.com/player/Arron-Afflalo/Summary/54,Arron Afflalo,2015,Wing,Forward,Shooting Wing
131,201167,http://www.basketball-reference.com/players/a/afflaar01.html,http://basketball.realgm.com/player/Arron-Afflalo/Summary/54,Arron Afflalo,2016,Wing,Forward,Shooting Wing
132,201167,http://www.basketball-reference.com/players/a/afflaar01.html,http://basketball.realgm.com/player/Arron-Afflalo/Summary/54,Arron Afflalo,2017,Wing,Forward,Shooting Wing
133,201948,http://www.basketball-reference.com/players/d/dayeau01.html,http://basketball.realgm.com/player/Austin-Daye/Summary/1625,Austin Daye,2014,Big,Interior,Shooting Big
134,201948,http://www.basketball-reference.com/players/d/dayeau01.html,http://basketball.realgm.com/player/Austin-Daye/Summary/1625,Austin Daye,2015,Wing,Forward,Shooting Wing
135,203085,http://www.basketball-reference.com/players/r/riverau01.html,http://basketball.realgm.com/player/Austin-Rivers/Summary/9291,Austin Rivers,2014,Ball-Handler,Guard,Attacking BH
136,203085,http://www.basketball-reference.com/players/r/riverau01.html,http://basketball.realgm.com/player/Austin-Rivers/Summary/9291,Austin Rivers,2015,Ball-Handler,Guard,Attacking BH
137,203085,http://www.basketball-reference.com/players/r/riverau01.html,http://basketball.realgm.com/player/Austin-Rivers/Summary/9291,Austin Rivers,2016,Ball-Handler,Guard,Attacking BH
138,203085,http://www.basketball-reference.com/players/r/riverau01.html,http://basketball.realgm.com/player/Austin-Rivers/Summary/9291,Austin Rivers,2017,Ball-Handler,Guard,Attacking BH
139,202340,http://www.basketball-reference.com/players/b/bradlav01.html,http://basketball.realgm.com/player/Avery-Bradley/Summary/2194,Avery Bradley,2014,Wing,Guard,Scoring Wing
140,202340,http://www.basketball-reference.com/players/b/bradlav01.html,http://basketball.realgm.com/player/Avery-Bradley/Summary/2194,Avery Bradley,2015,Wing,Guard,Shooting Wing
141,202340,http://www.basketball-reference.com/players/b/bradlav01.html,http://basketball.realgm.com/player/Avery-Bradley/Summary/2194,Avery Bradley,2016,Wing,Guard,Shooting Wing
142,202340,http://www.basketball-reference.com/players/b/bradlav01.html,http://basketball.realgm.com/player/Avery-Bradley/Summary/2194,Avery Bradley,2017,Wing,Guard,Scoring Wing
143,1626253,http://www.basketball-reference.com/players/t/toupaax01.html,http://basketball.realgm.com/player/Axel-Toupane/Summary/25855,Axel Toupane,2016,Wing,Forward,Shooting Wing
144,2732,http://www.basketball-reference.com/players/g/gordobe01.html,http://basketball.realgm.com/player/Ben-Gordon/Summary/214,Ben Gordon,2014,Wing,Guard,Scoring Wing
145,2732,http://www.basketball-reference.com/players/g/gordobe01.html,http://basketball.realgm.com/player/Ben-Gordon/Summary/214,Ben Gordon,2015,Wing,Guard,Shooting Wing
146,203463,http://www.basketball-reference.com/players/m/mclembe01.html,http://basketball.realgm.com/player/Ben-McLemore/Summary/24188,Ben McLemore,2014,Wing,Guard,Shooting Wing
147,203463,http://www.basketball-reference.com/players/m/mclembe01.html,http://basketball.realgm.com/player/Ben-McLemore/Summary/24188,Ben McLemore,2015,Wing,Guard,Shooting Wing
148,203463,http://www.basketball-reference.com/players/m/mclembe01.html,http://basketball.realgm.com/player/Ben-McLemore/Summary/24188,Ben McLemore,2016,Wing,Guard,Slashing Wing
149,203463,http://www.basketball-reference.com/players/m/mclembe01.html,http://basketball.realgm.com/player/Ben-McLemore/Summary/24188,Ben McLemore,2017,Wing,Guard,Scoring Wing
150,2757,http://www.basketball-reference.com/players/u/udrihbe01.html,http://basketball.realgm.com/player/Beno-Udrih/Summary/394,Beno Udrih,2014,Ball-Handler,Guard,Perimeter BH
151,2757,http://www.basketball-reference.com/players/u/udrihbe01.html,http://basketball.realgm.com/player/Beno-Udrih/Summary/394,Beno Udrih,2015,Ball-Handler,Guard,Perimeter BH
152,2757,http://www.basketball-reference.com/players/u/udrihbe01.html,http://basketball.realgm.com/player/Beno-Udrih/Summary/394,Beno Udrih,2016,Ball-Handler,Guard,Perimeter BH
153,2757,http://www.basketball-reference.com/players/u/udrihbe01.html,http://basketball.realgm.com/player/Beno-Udrih/Summary/394,Beno Udrih,2017,Ball-Handler,Guard,Perimeter BH
154,203108,http://www.basketball-reference.com/players/j/jamesbe01.html,http://basketball.realgm.com/player/Bernard-James/Summary/23527,Bernard James,2014,Big,Interior,Diving Big
155,203108,http://www.basketball-reference.com/players/j/jamesbe01.html,http://basketball.realgm.com/player/Bernard-James/Summary/23527,Bernard James,2015,Big,Interior,Diving Big
156,202687,http://www.basketball-reference.com/players/b/biyombi01.html,http://basketball.realgm.com/player/Bismack-Biyombo/Summary/24340,Bismack Biyombo,2014,Big,Interior,Diving Big
157,202687,http://www.basketball-reference.com/players/b/biyombi01.html,http://basketball.realgm.com/player/Bismack-Biyombo/Summary/24340,Bismack Biyombo,2015,Big,Interior,Diving Big
158,202687,http://www.basketball-reference.com/players/b/biyombi01.html,http://basketball.realgm.com/player/Bismack-Biyombo/Summary/24340,Bismack Biyombo,2016,Big,Interior,Diving Big
159,202687,http://www.basketball-reference.com/players/b/biyombi01.html,http://basketball.realgm.com/player/Bismack-Biyombo/Summary/24340,Bismack Biyombo,2017,Big,Interior,Diving Big
160,201933,http://www.basketball-reference.com/players/g/griffbl01.html,http://basketball.realgm.com/player/Blake-Griffin/Summary/1596,Blake Griffin,2014,Big,Interior,Go-To Big
